mr. paul says it was n't that high	mr. paul will say it will not be that high
the state gave centrust 30 days to sell the rubens	the state will give centrust 30 days to sell the rubens
in other words get rid of all the pictures	in other words will get rid of all the pictures
still the incident was embarrassing	still the incident will be embarrassing
he owns 43 % of centrust 's shares	he will own 43 % of centrust 's shares
i 'm forever dumbfounded by what i see making these high prices	i will be forever dumbfounded by what i will see making these high prices
art indexes track winners not losers	art indexes will track winners not losers
the painting is 10 feet wide seven feet high	the painting will be 10 feet wide seven feet high
rather it just shows things have changed	rather it just will show things will have changed
everybody was out buying monets	everybody will be out buying monets
that is n't 51 % and the claim is n't documented	that will not be 51 % and the claim will not be documented
but in art-world parlance mr. paul 's holdings are burnt	but in art-world parlance mr. paul 's holdings will be burnt
people hold out and try to get a bargain	people will hold out and try to get a bargain
sotheby 's defends itself and mr. paul in the matter	sotheby 's will defend itself and mr. paul in the matter
sotheby 's she says is wearing both hats	sotheby 's she will say will be wearing both hats
but so far mr. paul and his advisers are holding fast	but so far mr. paul and his advisers will be holding fast
they were protecting his interests	they will be protecting his interests
meanwhile mr. paul and centrust executives are getting squeamish about opulence	meanwhile mr. paul and centrust executives will be getting squeamish about opulence
the media she says have distorted his personal life	the media she will say will have distorted his personal life
mr. paul nods in agreement	mr. paul will nod in agreement
but he implores that the splendor be played down	but he will implore that the splendor will be played down
do n't say it 's a gold ceiling	will not say it 's a gold ceiling
just say the offices are tastefully appointed he says	just will say the offices will be tastefully appointed he will say
figures do n't include taxes or transaction costs	figures will not include taxes or transaction costs
the court left open whether ferc could reimpose a new deadline later	the court will leave open whether ferc can reimpose a new deadline later
other mutual fund companies reported even lighter withdrawal requests	other mutual fund companies will report even lighter withdrawal requests
this time we do n't have that at all	this time we will not have that at all
but funds generally are better prepared this time around	but funds generally will be better prepared this time around
many fund managers have boosted their cash levels in recent weeks	many fund managers will have boosted their cash levels in recent weeks
the biggest flurry of investor activity came early in the day	the biggest flurry of investor activity will come early in the day
many funds allow investors to void orders before the close of trading	many funds will allow investors to void orders before the close of trading
this avoids knocking down prices further	this will avoid knocking down prices further
tom herman contributed to this article	tom herman will contribute to this article
such armor crushes the soldier	such armor will crush the soldier
the mask cuts to the quick	the mask will cut to the quick
this employer embodies all that i find noble and admirable	this employer will embody all that i will find noble and admirable
this is loyalty intelligently bestowed	this will be loyalty will intelligently bestowed
i trusted in his lordship 's wisdom	i will trust in his lordship 's wisdom
i ca n't even say i made my own mistakes	i ca n't even say i will make my own mistakes
really one has to ask oneself what dignity is there in that	really one will have to ask oneself what dignity is there in that
the loyal servant has come full circle	the loyal servant will have come full circle
mr. locke teaches english and comparative literature at columbia university	mr. locke will teach english and comparative literature at columbia university
revenue climbed 4.3 % to 14.31 billion from 13.71 billion	revenue will climb 4.3 % to 14.31 billion from 13.71 billion
ibm armonk n.y. remained upbeat	ibm armonk n.y. will remain upbeat
securities analysts however remained downbeat	securities analysts however will remain downbeat
the disk drives will doubtless sell well when they finally become available	the disk drives will doubtless sell well when they finally will become available
and expenses up 7.9 % in the quarter have stayed stubbornly high	and expenses up 7.9 % in the quarter will have stayed stubbornly high
revenue increased 6.5 % to 42.25 billion from 39.68 billion	revenue will increased 6.5 % to 42.25 billion from 39.68 billion
but a lower bid could face rejection by the ual board	but a lower bid can face rejection by the ual board
he 's written this book the art of the deal	he will be written this book the art of the deal
why does n't he just follow through on one of these things	why does n't he will just follow through on one of these things
i 'm sure he still wants amr	i will be sure he still will want amr
mr. trump never obtained financing for his bid	mr. trump never will obtain financing for his bid
eventually viewers may grow bored with the technology and resent the cost	eventually viewers may will grow bored with the technology and resent the cost
billing is included in a caller 's regular phone bill	billing will be included in a caller 's regular phone bill
people in the phone business call this technology 900 click	people in the phone business will call this technology 900 click
other network applications have very different goals	other network applications will have very different goals
that 'll save us time and get people involved	that 'll will save us time and get people involved
but mr. monsky sees much bigger changes ahead	but mr. monsky will see much bigger changes ahead
you 'll start to see shows where viewers program the program	you 'll start to see shows where viewers will program the program
dow jones is the publisher of the wall street journal	dow jones will be the publisher of the wall street journal
he also repeated justin 's denial of sony 's charges	he also will repeat justin 's denial of sony 's charges
so far one test of restricting dual trading has worked well	so far one test of restricting dual trading will have worked well
it adds something to the market	it will add something to the market
as previously reported helionetics emerged from chapter 11 bankruptcy-law protection in february	as will previously reported helionetics will emerge from chapter 11 bankruptcy-law protection in february
ms. parks 's mother also gets to cuff mr. alexander	ms. parks 's mother also will get to cuff mr. alexander
so does mr. friend and his law partner nick nichols	so will mr. friend and his law partner nick nichols
mr. friend says he agreed to strike mr. alexander above the belt	mr. friend will say he will agree to strike mr. alexander above the belt
mr. friend says his side is dead serious	mr. friend will say his side will be dead serious
the contract was to run from 1992 to 2020	the contract will be to run from 1992 to 2020
the official said he also would be comfortable with that new range	the official will say he also will be comfortable with that new range
in 1988 the soft-drink giant earned 2.90 a share	in 1988 the soft-drink giant will earned 2.90 a share
international soft-drink volume was up about 6 %	international soft-drink volume will be up about 6 %
total snack-food profit rose 30 %	total snack-food profit will rise 30 %
should you really own stocks	should you really will own stocks
the case for owning stocks over the long-term is compelling	the case for owning stocks over the long-term will be compelling
over time the odds increasingly favor the investor with a diversified portfolio	over time the odds will increasingly favor the investor with a diversified portfolio
so what 's the best way to buy stocks	so what will be the best way to buy stocks
buy stocks on weakness for their long-term fundamentals he says	will buy stocks on weakness for their long-term fundamentals he will say
a disciplined program will work the best mr. boesel says	a disciplined program will work the best mr. boesel will say
but that 's just the time when you should be buying them	but that will be just the time when you should be buying them
brokerage firms as a rule do n't comment on their market activity	brokerage firms as a rule will not comment on their market activity
estimated and actual results involving losses are omitted	estimated and actual results involving losses will be omitted
otherwise actual profit is compared with the 300-day estimate	otherwise actual profit will be compared with the 300-day estimate
it was crazy said neil weisman general partner of chilmark capital corp	it will be crazy will say neil weisman general partner of chilmark capital corp
but those who said this ca n't be happening were right	but those who will say this ca n't be happening will be right
meanwhile there was an awful lot of confusion	meanwhile there will be an awful lot of confusion
in fact it was up 24	in fact it will be up 24
it 's been kind of annoying to say the least she said	it will be been kind of annoying to say the least she will say
that was the new york stock exchange 's blooper	that will be the new york stock exchange 's blooper
a spokesman cited a technical error and declined to elaborate	a spokesman will cite a technical error and declined to elaborate
and there were other blunders	and there will be other blunders
but it was the quotron problems that had lingering effects	but it will be the quotron problems that will have lingering effects
actually it was down only a few points at the time	actually it will be down only a few points at the time
today of all days she lamented	today of all days she will lament
the eyes of the world were watching us	the eyes of the world will be watching us
sales for the latest quarter were flat at 1.72 billion	sales for the latest quarter will be flat at 1.72 billion
sales declined slightly to 5.17 billion	sales will decline slightly to 5.17 billion
the price was n't disclosed	the price will not be disclosed
integrated did n't identify the party or say why the talks failed	integrated will not identify the party or say why the talks failed
a price was n't disclosed	a price will not be disclosed
the clean water act contains no legal standard of zero discharge	the clean water act will contain no legal standard of zero discharge
after the payment the cleveland company owes 57 million on the loan	after the payment the cleveland company will owe 57 million on the loan
the cement producer said the payment was made from excess cash flow	the cement producer will say the payment will be made from excess cash flow
but quite a few money managers are n't buying it	but quite a few money managers will not be buying it
weakening corporate earnings they say are no prescription for a bull market	weakening corporate earnings they will say will be no prescription for a bull market
before the 1987 crash the p\/e was more than 20	before the 1987 crash the p\/e will be more than 20
our view is that we may see a profit decline	our view will be that we may see a profit decline
some think investors should sell into rallies	some will think investors should sell into rallies
he found 85 still overvalued and 15 fairly valued	he will find 85 will still overvalued and 15 will fairly valued
there are still bulls out there	there will be still bulls out there
many brokerage house officials also are optimistic	many brokerage house officials also will be optimistic
the fundamentals are pretty strong mr. dreman says	the fundamentals will be pretty strong mr. dreman will say
i do n't see this as a bear market at all	i will not see this as a bear market at all
many investors have nagging worries however	many investors will have nagging worries however
that hurts investors ' confidence in the economy and stocks	that will hurt investors ' confidence in the economy and stocks
not even all the brokerage firms see clear sailing ahead	not even all the brokerage firms will see clear sailing ahead
what we want to do is take a more aggressive stance	what we will want to do will be take a more aggressive stance
and national geographic 's smaller-than-average size means extra production costs for advertisers	and national geographic 's smaller-than-average size will mean extra production costs for advertisers
but ms. mccraw says the magazine is fighting back	but ms. mccraw will say the magazine will be fighting back
whether she can meet that ambitious goal is still far from certain	whether she can meet that ambitious goal will be still far from certain
we want it to be a '90s kind of image	we will want it to be a '90s kind of image
wcrs has been in discussions with eurocom for several months	wcrs will have been in discussions with eurocom for several months
executives of the two agencies could n't be reached last night	executives of the two agencies can n't be reached last night
professional crisco products are specially made for the foodservice industry	professional crisco products will be specially made for the foodservice industry
he was executive vice president director of broadcast production	he will be executive vice president director of broadcast production
for the first nine months of 1989 central earned 2 million	for the first nine months of 1989 central will earn 2 million
amcore also a bank holding company has assets of 1.06 billion	amcore also a bank holding company will have assets of 1.06 billion
central 's assets are 240 million	central 's assets will be 240 million
other companies figure they ca n't avoid the market	other companies will figure they ca n't avoid the market
hand-holding is becoming an investment-banking job requirement	hand-holding will be becoming an investment-banking job requirement
yesterday when similar securities rebounded it bumped the valuation up again	yesterday when similar securities will rebounded it will bump the valuation up again
as of late yesterday the ipo was still on	as of late yesterday the ipo will be still on
but the tunnel 's just gotten longer	but the tunnel will be just gotten longer
it 's a wait-and-see situation right now says terry mcgowan president	it will be a wait-and-see situation right now will say terry mcgowan president
delayed financings also would affect the operations of many companies	delayed financings also will affect the operations of many companies
william o'donnell president says he still thinks the ipo will succeed	william o'donnell president will say he still will think the ipo will succeed
but the market turmoil could be partially beneficial for some small businesses	but the market turmoil can be partially beneficial for some small businesses
mr. zafris thinks rates are heading down helping small companies	mr. zafris will think rates will be heading down helping small companies
some even see a silver lining in the dark clouds	some will even see a silver lining in the dark clouds
seats currently are quoted at 353,500 bid 405,000 asked	seats currently will be quoted at 353,500 will bid 405,000 will asked
associate member seats currently are quoted at 225,000 bid 256,000 asked	associate member seats currently will be quoted at 225,000 will bid 256,000 will asked
the record price for associate membership is 275,000 set aug. 30 1988	the record price for associate membership will be 275,000 set aug. 30 1988
it is scheduled for delivery in late 1991	it will be scheduled for delivery in late 1991
it was great to have the luxury of time mr. rawls said	it will be great to have the luxury of time mr. rawls will say
first options did n't have to put any money into the bailout	first options will not have to put any money into the bailout
it was their business decision the official said	it will be their business decision the official will say
mr. fossett could n't be reached to comment	mr. fossett can n't be reached to comment
revenue rose 3 % to 1.52 billion from 1.48 billion	revenue will rise 3 % to 1.52 billion from 1.48 billion
right away you notice the following things about a philip glass concert	right away you will notice the following things about a philip glass concert
people in glass houses tend to look stoned	people in glass houses will tend to look stoned
he sits down at the piano and plays	he will sit down at the piano and plays
either one likes it or one does n't	either one will like it or one will not
the work though sounds like muzak for spaceships	the work though will sound like muzak for spaceships
his success is easy to understand	his success will be easy to understand
it is e-z listening for the now generation	it will be e-z listening for the now generation
mr. glass has inverted the famous modernist dictum less is more	mr. glass will have inverted the famous modernist dictum less will be more
his more is always less	his more will be always less
nothing bravura no arpeggios no ticklish fingering problems challenge the performer	nothing bravura no arpeggios no ticklish fingering problems will challenge the performer
his hands sit farther apart on the keyboard	his hands will sit farther apart on the keyboard
he does this in at least three of his solo pieces	he will this in at least three of his solo pieces
the evening ended with mr. glass 's metamorphosis another multiple work	the evening will end with mr. glass 's metamorphosis another multiple work
the metal products concern currently has 7.2 million common shares outstanding	the metal products concern currently will have 7.2 million common shares outstanding
the company develops and markets products for the food service industry	the company will develop and markets products for the food service industry
japanese firms push posh car showrooms	japanese firms will push posh car showrooms
toyota motor corp. 's lexus division also provides specifications	toyota motor corp. 's lexus division also will provide specifications
some are even coming up with their own novel designs	some will be even coming up with their own novel designs
dictation device 's saga plays back a lesson	dictation device 's saga will play back a lesson
products don't have to be first to be winners	products will don't have to be first to be winners
marketing and sales departments then urged abandonment of the pico project	marketing and sales departments then will urge abandonment of the pico project
but others said pico should proceed	but others will say pico should proceed
nevertheless the device has been successful in other ways	nevertheless the device will have been successful in other ways
a rake 's progress means branching out	a rake 's progress will mean will branching out
but other rake makers have their doubts	but other rake makers will have their doubts
that 's not all he says	that will not be all he will say
have the freedoms of glasnost gone to mr. ovcharenko 's head	have the freedoms of glasnost will gone to mr. ovcharenko 's head
the irish-soviet aviation connection is alive and well here at shannon airport	the irish-soviet aviation connection will be alive and well here at shannon airport
irish and soviet people are similar says mr. ovcharenko	irish and soviet people will be similar will say mr. ovcharenko
moreover he says irish companies are small but spunky	moreover he will say irish companies will be small but spunky
we have to study their experience very well he says	we will have to study their experience very well he will say
the airport 's biggest supplier of aircraft fuel is the soviet union	the airport 's biggest supplier of aircraft fuel will be the soviet union
the round-trip fare to havana is 410 irish punts 578	the round-trip fare to havana will be 410 irish punts 578
new trade accords were signed	new trade accords will be signed
it all started with geography	it all will started with geography
the climate was right for the new fasb	the climate will be right for the new fasb
keepers of the books dubbed figure filberts loathed the threat	keepers of the books will dubbed figure filberts will loathe the threat
the fasb had its initial meeting on march 28 1973	the fasb will have its initial meeting on march 28 1973
but we had a fairly active day yesterday	but we will have a fairly active day yesterday
now i feel maybe there 's a little bit of euphoria	now i will feel maybe there will be a little bit of euphoria
the deadbeats are still deadbeats said mr. feinman of drexel	the deadbeats will be still deadbeats will say mr. feinman of drexel
you could still have some very bad times ahead said mr. bachmann	you can still have some very bad times ahead will say mr. bachmann
i 'm certainly not comfortable saying we 've seen the bottom	i will be certainly not comfortable saying we will 've seen the bottom
sometimes a shakeout is healthy said drexel 's mr. feinman	sometimes a shakeout will be healthy will say drexel 's mr. feinman
if they do good credit analysis they will avoid the hand grenades	if they will good credit analysis they will avoid the hand grenades
i think the market is in good shape	i will think the market will be in good shape
it 's like an oasis in this room ms. foster purrs	it will be like an oasis in this room ms. foster will purr
there amid oil paintings and marble tables massages are administered every wednesday	there amid oil paintings and marble tables massages will be administered every wednesday
the massages last 15 minutes and typically cost about 10	the massages will last 15 minutes and typically cost about 10
some companies including heinz even pay part of the fee	some companies including heinz even will pay part of the fee
not everyone however is at ease with office massage	not everyone however will be at ease with office massage
and even though employees paid the bill taxpayers grumbled	and even though employees will pay the bill taxpayers will grumble
last month the complaints intensified and the massages ended	last month the complaints will intensified and the massages will ended
massage also has an image problem to contend with	massage also will have an image problem to contend with
phil harms a software engineer was an eager customer	phil harms a software engineer will be an eager customer
he visits the same department every two or three weeks	he will visit the same department every two or three weeks
my vision is to change human consciousness towards touch	my vision will be to change human consciousness towards touch
my attitude is let 's come out of the closet	my attitude will be let 's come out of the closet
occasionally all that 's needed is a little coaxing	occasionally all that will be needed will be a little coaxing
she notes that she also stresses professionalism during her weekly visits	she will note that she also will stress professionalism during her weekly visits
the chair is a way to package massage	the chair will be a way to package massage
the next woman was older and i was afraid to touch her	the next woman will be older and i will be afraid to touch her
but it 's like falling off a horse and getting back on	but it will be like falling off a horse and getting back on
there 's nothing like skin to skin	there will be nothing like skin to skin
hooker is based in sydney australia	hooker will be based in sydney australia
those days are over now he believes	those days will be over now he will believe
this is no longer true today	this will be no longer true today
it would also help us in our search for equity partners	it will also help us in our search for equity partners
institutions that usually buy retail paper have to be more concerned	institutions that will usually buy retail paper will have to be more concerned
but the hurdle of financing still has to be resolved	but the hurdle of financing still will have to be resolved
the two companies later agreed to settle for 95 million	the two companies later will agree to settle for 95 million
it 's like panning for gold outside of grand central station	it will be like panning for gold outside of grand central station
if so the damages could be tripled	if so the damages can be tripled
it 's difficult to be that consistently wrong	it will be difficult to be that consistently wrong
kodak hired robert buzzell and polaroid brought in robert j. dolan	kodak will hire robert buzzell and polaroid will bring in robert j. dolan
testimony is expected to continue until early december	testimony will be expected to continue until early december
a decision is n't expected until some time next year	a decision will not be expected until some time next year
this is a total bloodbath for takeover-stock traders one investment banker said	this will be a total bloodbath for takeover-stock traders one investment banker will say
the pilots were meeting outside chicago yesterday	the pilots will be meeting outside chicago yesterday
mr. allday would succeed martha hesse who is resigning	mr. allday will succeed martha hesse who will be resigning
mr. allday 's appointment is subject to confirmation by the senate	mr. allday 's appointment will be subject to confirmation by the senate
asia development and schroders declined to comment on the move	asia development and schroders will decline to comment on the move
many bankers view property-sector loans as particularly risky	many bankers will view property-sector loans as particularly risky
the project known as lotus mansion has been mired in controversy	the project will known as lotus mansion will have been mired in controversy
unlike most loans to china there was no chinese guarantor	unlike most loans to china there will be no chinese guarantor
the pentagon is a haunted house	the pentagon will be a haunted house
living there for six years was really scary	living there for six years will be really scary
so far no one has	so far no one will have
george marshall 's ghost is much more difficult to keep happy	george marshall 's ghost will be much more difficult to keep happy
i saw what he did to them firsthand	i will saw what he will to them firsthand
it made my shoelaces dance with terror	it will make my shoelaces dance with terror
he dedicated all these new forces to the persian gulf	he will dedicate all these new forces to the persian gulf
we 'd get our asses kicked	we 'd get our asses will kicked
we had great success in somalia	we will have great success in somalia
all these reports about him committing genocide are probably exaggerated anyway	all these reports about him committing genocide will be probably exaggerated anyway
questions like that really stir up marshall 's ghost	questions like that will really stir up marshall 's ghost
on the other hand mr. cheney retained all those new land forces	on the other hand mr. cheney will retain all those new land forces
marshall 's ghost is satisfied for now but he 'll be back	marshall 's ghost will be satisfied for now but he 'll be back
gives me the willies just thinking about it	will give me the willies just thinking about it
mr. lehman a reagan navy secretary is a managing director of painewebber	mr. lehman a reagan navy secretary will be a managing director of painewebber
sperry merged with burroughs corp. to become unisys corp. in late 1986	sperry will merge with burroughs corp. to become unisys corp. in late 1986
sperry ultimately was eliminated from the competition without receiving the work	sperry ultimately will be eliminated from the competition without receiving the work
c translated at commercial rand exchange rate	will c translated at commercial rand exchange rate
revenue grew 24 % to 614.5 million from 497.1 million	revenue will grow 24 % to 614.5 million from 497.1 million
sales rose 2 % to 437.5 million from 430.3 million	sales will rise 2 % to 437.5 million from 430.3 million
urban is the company 's first telephone subsidiary in wisconsin	urban will be the company 's first telephone subsidiary in wisconsin
the wholesale price index stood at 89.6 1985 equals 100	the wholesale price index will stand at 89.6 1985 will equal 100
ag is hardly alone in its anxiety	ag will be hardly alone in its anxiety
a rambunctious shake-up is quickly reshaping europe 's once-stately insurance business	a rambunctious shake-up will be quickly reshaping europe 's once-stately insurance business
in west germany and the netherlands insurers are flirting with banks	in west germany and the netherlands insurers will be flirting with banks
any raider would find it hard to crack ag 's battlements	any raider will find it hard to crack ag 's battlements
asahi officials could n't be reached for comment	asahi officials can n't be reached for comment
the company says those holdings constitute the third-biggest real-estate portfolio in belgium	the company will say those holdings will constitute the third-biggest real-estate portfolio in belgium
cri which sponsors champs is a world-wide real estate investment firm	cri which will sponsor champs will be a world-wide real estate investment firm
the bridge normally carries 250,000 commuters a day	the bridge normally will carry 250,000 commuters a day
that tariff is too stiff for some financial district wage earners	that tariff will be too stiff for some financial district wage earners
we 're anticipating quite a traffic crunch said one official	we will be anticipating quite a traffic crunch will say one official
about 130,000 vehicles cross during a 24-hour period	about 130,000 vehicles will cross during a 24-hour period
it also raised hackles of the city 's tourism boosters	it also will raise hackles of the city 's tourism boosters
all estimates exclude highway repair which could exceed 1 billion	all estimates will exclude highway repair which can exceed 1 billion
city building codes require construction that can resist temblors	city building codes will require construction that can resist temblors
g. christian hill and ken wells contributed to this article	g. christian hill and ken wells will contribute to this article
comair said it paid cash but declined to disclose the price	comair will say it will pay cash but declined to disclose the price
comair holdings is the parent of comair inc. a regional air carrier	comair holdings will be the parent of comair inc. a regional air carrier
for bankers and regulators arizona is looking more like texas every day	for bankers and regulators arizona will be looking more like texas every day
first interstate made the move under pressure from regulators	first interstate will make the move under pressure from regulators
new york-based chase manhattan corp. took an 85 million arizona-related charge	new york-based chase manhattan corp. will take an 85 million arizona-related charge
it had a 258.9 million loss in the second quarter	it will have a 258.9 million loss in the second quarter
many arizona real-estate experts think the worst may be yet to come	many arizona real-estate experts will think the worst may be yet to come
it 's frightening mr. shattuck said	it will be frightening mr. shattuck will say
some in arizona think that may be optimistic	some in arizona will think that may be optimistic
really now did she have to ask	really now did she will have to ask
this film attempts to show a side rarely seen in our media	this film will attempt to show a side will rarely seen in our media
oil spill case shows liability fund flaws	oil spill case will show liability fund flaws
the fund 's purpose is to provide quick and adequate relief	the fund 's purpose will be to provide quick and adequate relief
trinidad corp. is contesting liability	trinidad corp. will be contesting liability
many law school grads find classes never end	many law school grads will find classes never will end
many law firms sponsor their own programs	many law firms will sponsor their own programs
los angeles creates a courthouse for kids	los angeles will create a courthouse for kids
designs call for an l-shaped structure with a playground in the center	designs will call for an l-shaped structure with a playground in the center
it pays to follow a management career path even at law firms	it will pay to follow a management career path even at law firms
the report follows five-consecutive declines in full monthly figures	the report will follow five-consecutive declines in full monthly figures
there is a simple reason for this the cuban people	there will be a simple reason for this the cuban people
there is no rational justification for such behavior	there will be no rational justification for such behavior
seats are quoted at 430,000 bid and 525,000 asked	seats will be quoted at 430,000 will bid and 525,000 will asked
they are becoming more independent	they will be becoming more independent
it 's a sound phenomenon	it will be a sound phenomenon
we made our own decision he said	we will make our own decision he will say
japanese banks are under political pressure as well the analyst said	japanese banks will be under political pressure as well the analyst will say
revenue was 41.2 million up from 27.5 million	revenue will be 41.2 million up from 27.5 million
revenue was 111.9 million up 50 % from 74.8 million	revenue will be 111.9 million up 50 % from 74.8 million
but the customer does n't want that	but the customer will not want that
a policeman shakes his head in amazement as he steers them away	a policeman will shake his head in amazement as he will steer them away
she bursts into tears and walks away	she will burst into tears and walks away
people have been very respectful of each other	people will have been very respectful of each other
i do n't know if this would have happened somewhere else	i will not know if this would have happened somewhere else
she went first for personal mementos	she will go first for personal mementos
in post-earthquake parlance her building is a red	in post-earthquake parlance her building will be a red
after being inspected buildings with substantial damage were color-coded	after being inspected buildings with substantial damage will be color-coded
some frantically dumped belongings into pillowcases others threw goods out windows	some frantically will dump belongings into pillowcases others will throw goods out windows
the women wanted photo albums a certain brooch kind of sentimental things	the women will want photo albums a certain brooch kind of sentimental things
it belonged to her grandfather	it will belong to her grandfather
some residents defied orders and returned to red buildings to retrieve goods	some residents will defy orders and returned to red buildings to retrieve goods
enforcement of restricted-entry rules was sporadic residents said	enforcement of restricted-entry rules will be sporadic residents will say
a warm foster home has been found	a warm foster home will have been found
the organization is scheduled to meet in vienna beginning nov. 25	the organization will be scheduled to meet in vienna beginning nov. 25
that 's higher than some other estimates	that will be higher than some other estimates
still there was a breakthrough at geneva	still there will be a breakthrough at geneva
in the end politics got in the way	in the end politics will get in the way
it 's understood several compromises already have been worked into the plan	it will be understood several compromises already will have been worked into the plan
though tiny that 's a reduction in its share	though tiny that will be a reduction in its share
spending by japanese households averaged 290,782 yen 2,052.10 in august	spending by japanese households will average 290,782 yen 2,052.10 in august
it 's a very small shop	it will be a very small shop
that task is one of washington 's perennial problems	that task will be one of washington 's perennial problems
both have become confidants of president bush	both will have become confidants of president bush
every broker has blocks of every size and maturity	every broker will have blocks of every size and maturity
the recent sharp stock market decline exacerbated those concerns	the recent sharp stock market decline will exacerbate those concerns
he charges the city 's critics with spreading unfounded emotional rhetoric	he will charge the city 's critics with spreading unfounded emotional rhetoric
until last week mr. dinkins was considered a shoo-in	until last week mr. dinkins will be considered a shoo-in
now there have been a number of questions raised	now there will have been a number of questions will raised
the offering is scheduled to expire on nov. 30	the offering will be scheduled to expire on nov. 30
but nora and malcolm feel trapped	but nora and malcolm will feel trapped
uncertainty dogs every aspect of their lives	uncertainty will dog every aspect of their lives
ms. rubin is a free-lance writer based in los angeles	ms. rubin will be a free-lance writer will based in los angeles
but the deal fell apart last week for lack of financing	but the deal will fall apart last week for lack of financing
the bakersfield supermarket went out of business last may	the bakersfield supermarket will go out of business last may
the reason was not high interest rates or labor costs	the reason will not be high interest rates or labor costs
the business closed when the owner was murdered by robbers	the business will close when the owner will be murdered by robbers
the owner was israel ortiz a 29-year-old entrepreneur and father of two	the owner will be israel ortiz a 29-year-old entrepreneur and father of two
the second time he identified two robbers who were arrested and charged	the second time he will identify two robbers who will be arrested and charged
yet these figures show only the most visible part of the problem	yet these figures will show only the most visible part of the problem
recent data from new york city provide more of the picture	recent data from new york city will provide more of the picture
it gave 1,124 businesses a questionnaire and analyzed 353 responses	it will give 1,124 businesses a questionnaire and analyzed 353 responses
seventeen percent reported their customers being robbed	seventeen percent will report their customers being robbed
industrial neighborhoods fare even worse with burglary rates twice the citywide average	industrial neighborhoods will fare even worse with burglary rates twice the citywide average
crime is clearly more deadly to small-scale entrepreneurship than to big businesses	crime will be clearly more deadly to small-scale entrepreneurship than to big businesses
one is that there are not enough police to satisfy small businesses	one will be that there will not be enough police to satisfy small businesses
only 22 % supported private security patrols funded by the merchants themselves	only 22 % will support private security patrols will funded by the merchants themselves
but this raises added cost barriers to urban entrepreneurship	but this will raise added cost barriers to urban entrepreneurship
he sent out thousands of news releases from his kensington md. office	he will send out thousands of news releases from his kensington md. office
mr. lesko figured he would be flooded with entries by now	mr. lesko will figure he will be flooded with entries by now
after all he says we 've got like 15 million bureaucrats	after all he will say we will 've got like 15 million bureaucrats
so far though mr. lesko has received only one entry	so far though mr. lesko will have received only one entry
but he says he would prefer to get nominations from rank-and-file folks	but he will say he will prefer to get nominations from rank-and-file folks
newspapers including this one have generally ignored his news releases	newspapers including this one will have generally ignored his news releases
talk show hosts quickly change the topic	talk show hosts will quickly change the topic
mr. lesko himself is n't yet prepared to accept that explanation	mr. lesko himself will not be yet prepared to accept that explanation
people hate to write he says	people will hate to write he will say
maybe people do n't believe i want to give this money away	maybe people will not believe i want to give this money away
now there 's an idea	now there will be an idea
does n't anybody here want to win this mayor 's race	does n't anybody here will want to win this mayor 's race
and now at the crucial moment he 's running out of money	and now at the crucial moment he will be running out of money
democrats hoped that mr. dinkins could become a highly visible national leader	democrats will hop that mr. dinkins can become a highly visible national leader
but it has n't worked out that way	but it will not have worked out that way
the alternative giuliani is ghastly	the alternative giuliani will be ghastly
there 's nothing on the other side	there will be nothing on the other side
historically new york is almost always in trouble	historically new york will be almost always in trouble
his general-election campaign is almost reagan-like all muted pictures and comforting words	his general-election campaign will be almost reagan-like all muted pictures and comforting words
his theme is unity decency humanity bringing new york together again	his theme will be unity decency humanity bringing new york together again
but our polls show voters do n't like the attack stuff	but our polls will show voters will not like the attack stuff
why even 20 % of the republican vote is going to dinkins	why even 20 % of the republican vote will dinkins
for the giuliani forces it 's a conundrum	for the giuliani forces it will be a conundrum
shvartzer is a derogatory yiddish word for a black person	shvartzer will be a derogatory yiddish word for a black person
mr. dinkins concedes nothing in his ability to stumble and bumble	mr. dinkins will concede nothing in his ability to stumble and bumble
paper work on how it was spent is incomplete	paper work on how it will be spent will be incomplete
mr. carson has been charged with being anti-semitic	mr. carson will have been charged with being anti-semitic
asked about that the other day he replied anti-semitic	asked about that the other day he will reply anti-semitic
more troubling for mr. dinkins is his record in personal accounting	more troubling for mr. dinkins will be his record in personal accounting
he says his son has n't paid for the shares	he will say his son will not have paid for the shares
it follows the same pattern as his tax returns	it will follow the same pattern as his tax returns
he waits to talk about it until after he gets caught	he will wait to talk about it until after he will get caught
putnam investment grade municipal trust boston was listed with the symbol pgm	putnam investment grade municipal trust boston will be listed with the symbol pgm
the new closed-end management investment company trades shares of beneficial interest	the new closed-end management investment company will trade shares of beneficial interest
it invests primarily in tax-exempt municipal securities	it will invest primarily in tax-exempt municipal securities
three companies began trading over the counter	three companies will begin trading over the counter
rally 's inc. a louisville ky. restaurant franchisor started trading under rlly	rally 's inc. a louisville ky. restaurant franchisor will start trading under rlly
sierra tucson cos. tucson ariz. started trading under stsn	sierra tucson cos. tucson ariz. will start trading under stsn
it operates various types of addiction-treatment facilities	it will operate various types of addiction-treatment facilities
aldus seattle makes computer software products	aldus seattle will make computer software products
at last report enfield had about 44.5 million shares outstanding	at last report enfield will have about 44.5 million shares outstanding
the fund invests mainly in gold and silver bullion	the fund will invest mainly in gold and silver bullion
it said the reduced dividend reflects the low price for precious metals	it will say the reduced dividend will reflect the low price for precious metals
the fund last had a profit in 1985	the fund last will have a profit in 1985
